Record Type,CDS Code,Federal School ID,Federal Charter District ID,County,District,School,Status,Open Date,Closed Date,Charter Yes/No,Charter Number,Funding Type,Educational Program Type,Entity Type,Low Grade,High Grade,Virtual Instruction Type,Magnet Yes/No,Year Round Yes/No,Public Yes/No,Multilingual Yes/No,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Street Zip,Mailing Address,Mailing City,Mailing State,Mailing Zip,Phone,Phone Extension,Fax Number,Email,Administrator Name,Administrator Phone,Administrator Phone Ext.,Administrator Email
School,19647330140111,14511,0602547,Los Angeles,Los Angeles Unified,Invictus Leadership Academy,Active,8/20/2020,No Data,Y,2088,Directly funded,Traditional,Elementary Schools (Public),K,8,Primarily Classroom,N,N,Y,N,www.invictusla.com,33.998394,-118.308676,2/17/2023,4928 South Western Ave.,Los Angeles,CA,90047-2326,4928 South Western Ave.,Los Angeles,CA,90047-2326,(323) 792-4403,No Data,(323) 792-4418,dr.d@invictusla.com,LaTonya Derbigny,(424) 888-2512,No Data,dr.d@invictusla.com
School,19647330123984,12942,0601863,Los Angeles,Los Angeles Unified,ISANA Cardinal Academy,Active,9/7/2011,No Data,Y,1285,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,http://isanaacademies.org,34.203587,-118.377862,2/9/2023,7330 Bakman Ave.,Sun Valley,CA,91352-4914,"3580 Wilshire Blvd., Ste. 1130",Los Angeles,CA,90010,(818) 759-5633,No Data,(818) 289-2133,nshaiq@isanaacademies.org,Wilburd Estrada,No Data,No Data,westrada@isanaacademies.org
School,19647330135954,12162,0601507,Los Angeles,Los Angeles Unified,ISANA Himalia Academy,Active,8/15/2017,No Data,Y,1858,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,https://isanaacademies.org/,34.001863,-118.253001,2/9/2023,4607 South Central Ave.,Los Angeles,CA,90011-5456,3580 Wilshire Blvd.,Los Angeles,CA,90010,(323) 231-7005,No Data,(323) 231-1255,nshaiq@isanaacademies.org,Patrick Stickley,No Data,No Data,pstickley@isanaacademies.org
School,19647330108910,10869,0601599,Los Angeles,Los Angeles Unified,ISANA Nascent Academy,Active,9/19/2005,No Data,Y,0716,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,http://isanaacademies.org,34.025868,-118.333343,2/9/2023,3417 West Jefferson Blvd.,Los Angeles,CA,90018-3235,"3580 Wilshire Blvd., Ste. 1130",Los Angeles,CA,90010,(323) 298-1869,No Data,(323) 732-6613,nshaiq@isanaacademies.org,Ruth Madrigal,(323) 684-6360,No Data,rmadrigal@isanaacademies.org
School,19647330122655,12782,0602241,Los Angeles,Los Angeles Unified,ISANA Octavia Academy,Active,9/7/2010,No Data,Y,1232,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,http://isanaacademies.org,34.115657,-118.240787,2/9/2023,3010 Estara Ave.,Los Angeles,CA,90065-2205,"3580 Wilshire Blvd., Ste. 1130",Los Angeles,CA,90010,(323) 344-3622,No Data,(323) 545-6874,nshaiq@isanaacademies.org,Bridgett Henry,No Data,No Data,bhenry@isanaacademies.org
School,19647330123166,12614,0601541,Los Angeles,Los Angeles Unified,ISANA Palmati Academy,Active,9/7/2011,No Data,Y,1246,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,http://isanaacademies.org,34.189605,-118.397577,2/9/2023,6501 Laurel Canyon Blvd.,North Hollywood,CA,91606-1520,"3580 Wilshire Blvd., Ste. 1130",Los Angeles,CA,90010,(818) 753-2712,No Data,(818) 301-2278,nshaiq@isanaacademies.org,Titchamroeun Son,No Data,No Data,tson@isanaacademies.org
School,19647336017685,03103,No Data,Los Angeles,Los Angeles Unified,Ivanhoe Elementary,Active,7/1/1910,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.lausd.k12.ca.us/ivanhoe_el,34.109025,-118.267303,2/9/2023,2828 Herkimer St.,Los Angeles,CA,90039-2010,2828 Herkimer St.,Los Angeles,CA,90039-2010,(323) 664-0051,No Data,No Data,No Data,Lynda Rescia,No Data,No Data,lrescia@lausd.net
School,19647330106351,10845,0602025,Los Angeles,Los Angeles Unified,Ivy Academia,Active,9/1/2004,No Data,Y,0619,Directly funded,Traditional,K-12 Schools (Public),K,12,Not Virtual,N,N,Y,N,www.iatk12.org,34.178371,-118.615539,2/9/2023,5975 Shoup Ave.,Woodland Hills,CA,91367-3329,5975 Shoup Ave.,Woodland Hills,CA,91367-3329,(818) 716-0771,No Data,(818) 914-3674,No Data,Deirdra Brasch,No Data,No Data,dbrasch@iatk12.org
School,19647330115113,11856,0602099,Los Angeles,Los Angeles Unified,"Ivy Bound Academy of Math, Science, and Technology Charter Middle",Active,9/5/2007,No Data,Y,0936,Directly funded,Traditional,Intermediate/Middle Schools (Public),5,8,Not Virtual,N,Y,Y,N,http://ivyboundacademy.org,34.160903,-118.468071,2/9/2023,15355 Morrison St.,Sherman Oaks,CA,91403-1514,15355 Morrison St.,Sherman Oaks,CA,91403-1514,(818) 646-4992,No Data,(818) 646-4993,No Data,Shawn Huntsinger,No Data,No Data,huntsinger_sha@ivybnd.com
School,19647330122168,12719,No Data,Los Angeles,Los Angeles Unified,Jaime Escalante Elementary,Active,8/16/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,No Data,33.968053,-118.188575,2/9/2023,4443 Live Oak St.,Cudahy,CA,90201-4207,4443 Live Oak St.,Cudahy,CA,90201-4207,(323) 890-2340,No Data,(323) 771-2427,No Data,Lisseett Hernandez,No Data,No Data,lxh4581@lausd.net
School,19647331933381,03037,No Data,Los Angeles,Los Angeles Unified,James A. Garfield Senior High,Active,7/1/1925,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,Y,N,Y,N,www.lausd.k12.ca.us/garfield_hs,34.025353,-118.157872,2/9/2023,5101 East Sixth St.,Los Angeles,CA,90022-3209,5101 East Sixth St.,Los Angeles,CA,90022-3209,(323) 981-5500,No Data,(323) 268-4957,No Data,Andres Favela,No Data,No Data,afavel2@lausd.net
School,19647330109884,10893,0602325,Los Angeles,Los Angeles Unified,James Jordan Middle,Active,9/12/2005,No Data,Y,0734,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,http://jamesjordanms.com,34.216962,-118.538575,3/21/2023,18600 Lanark St.,Reseda,CA,91335-1233,18600 Lanark St.,Reseda,CA,91335-1233,(818) 882-2496,No Data,(818) 882-1796,No Data,Griselda Lara,No Data,No Data,lara@jamesjordanms.com
School,19647336061519,03156,No Data,Los Angeles,Los Angeles Unified,James Madison Middle,Active,7/1/1955,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,Y,N,Y,N,www.madisonmiddleschoolandmagnets.org,34.197534,-118.416004,2/9/2023,13000 Hart St.,North Hollywood,CA,91605-4801,13000 Hart St.,North Hollywood,CA,91605-4801,(818) 255-5200,No Data,(818) 765-4692,No Data,Cheryl Bloom,No Data,No Data,cheryl.bloom@lausd.net
School,19647331935865,03193,No Data,Los Angeles,Los Angeles Unified,James Monroe High,Active,7/1/1958,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,Y,N,Y,N,www.monroehs.org,34.237885,-118.476373,2/9/2023,9229 Haskell Ave.,North Hills,CA,91343-3114,9229 Haskell Ave.,North Hills,CA,91343-3114,(818) 830-4200,No Data,(818) 892-5622,No Data,Mathew Diamond,No Data,No Data,mxd8140@lausd.net
School,19647336058325,03382,No Data,Los Angeles,Los Angeles Unified,John A. Sutter Middle,Active,7/1/1949,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.sutterms.org,34.203871,-118.570938,2/9/2023,7330 Winnetka Ave.,Canoga Park,CA,91306-2905,7330 Winnetka Ave.,Canoga Park,CA,91306-2905,(818) 773-5800,No Data,(818) 341-3039,No Data,Kelly Welsh,No Data,No Data,kwelsh@lausd.net
School,19647336057855,02800,No Data,Los Angeles,Los Angeles Unified,John Adams Middle,Active,7/1/1911,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,Y,N,Y,N,www.adamsms-lausd-ca.schoolloop.com,34.022622,-118.272436,2/9/2023,151 West 30th St.,Los Angeles,CA,90007-3316,151 West 30th St.,Los Angeles,CA,90007-3316,(213) 745-3700,No Data,(213) 749-8542,No Data,Gabriel Arreguin,No Data,No Data,gabriel.arreguin@lausd.net
School,19647336018196,03191,No Data,Los Angeles,Los Angeles Unified,John B. Monlux Elementary,Active,7/1/1945,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,Y,N,Y,N,https://www.monluxelementary.com/,34.180678,-118.409472,2/9/2023,6051 Bellaire Ave.,North Hollywood,CA,91606-4461,6051 Bellaire Ave.,North Hollywood,CA,91606-4461,(818) 763-4693,No Data,(818) 762-7509,No Data,Hermineh Markosyan,No Data,No Data,hermineh.markosyan@lausd.net
School,19647336061410,02875,No Data,Los Angeles,Los Angeles Unified,John Burroughs Middle,Active,7/1/1922,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,Y,N,Y,Y,https://burroughsms.org,34.063517,-118.337081,10/5/2022,600 South McCadden Pl.,Los Angeles,CA,90005-3829,600 South McCadden Pl.,Los Angeles,CA,90005-3829,(323) 549-5000,No Data,(323) 934-9051,No Data,Steve Martinez,No Data,No Data,sjm2585@lausd.net
School,19647331933118,03023,No Data,Los Angeles,Los Angeles Unified,John C. Fremont Senior High,Active,7/1/1924,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,Y,N,Y,N,www.lausd.k12.ca.us/fremont_hs,33.970022,-118.269449,2/9/2023,7676 South San Pedro St.,Los Angeles,CA,90003-2348,7676 South San Pedro St.,Los Angeles,CA,90003-2348,(323) 565-1200,No Data,(323) 971-5890,No Data,Blanca Esquivel,No Data,No Data,blanca.esquivel@lausd.net
School,19647331939941,03108,No Data,Los Angeles,Los Angeles Unified,John F. Kennedy High,Active,7/1/1971,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,Y,N,Y,N,www.jfkcougars.org,34.274661,-118.488455,2/9/2023,11254 Gothic Ave.,Granada Hills,CA,91344-3709,11254 Gothic Ave.,Granada Hills,CA,91344-3709,(818) 271-2900,No Data,(818) 368-9527,No Data,Richard Chavez,No Data,No Data,richard.chavez@lausd.net
School,19647331932987,03020,No Data,Los Angeles,Los Angeles Unified,John H. Francis Polytechnic,Active,7/1/1956,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,Y,N,Y,N,www.lausd.k12.ca.us/Poly_HS,34.221721,-118.404088,2/9/2023,12431 Roscoe Blvd.,Sun Valley,CA,91352-3723,12431 Roscoe Blvd.,Sun Valley,CA,91352-3723,(818) 394-3600,No Data,(818) 771-0452,No Data,Kimberly Noble,No Data,No Data,knoble@lausd.net
School,19647330114199,12144,No Data,Los Angeles,Los Angeles Unified,John H. Liechty Middle,Active,9/5/2007,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.liechtyms-lausd-ca.schoolloop.com,34.055316,-118.270111,2/9/2023,650 South Union Ave.,Los Angeles,CA,90017-1633,650 South Union Ave.,Los Angeles,CA,90017-1633,(213) 989-1200,No Data,(213) 484-2700,No Data,Adalberto Vega,No Data,No Data,avega1@lausd.net
School,19647331935568,03171,No Data,Los Angeles,Los Angeles Unified,John Marshall Senior High,Active,7/1/1931,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Not Virtual,Y,N,Y,N,www.lausd.k12.ca.us/Marshall_HS,34.107762,-118.277569,2/9/2023,3939 Tracy St.,Los Angeles,CA,90027-3207,3939 Tracy St.,Los Angeles,CA,90027-3207,(323) 671-1400,No Data,(323) 665-8682,No Data,Gary Garcia,No Data,No Data,gary.p.garcia@lausd.net
School,19647336058176,03204,No Data,Los Angeles,Los Angeles Unified,John Muir Middle,Active,7/1/1922,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,Y,N,Y,N,www.muir-lausd-ca.schoolloop.com/,33.986655,-118.291548,2/9/2023,5929 South Vermont Ave.,Los Angeles,CA,90044-3713,5929 South Vermont Ave.,Los Angeles,CA,90044-3713,(323) 565-2200,No Data,(323) 778-9824,No Data,Sonia Leffall,No Data,No Data,sonia.leffall@lausd.net
School,19647330109355,10882,No Data,Los Angeles,Los Angeles Unified,John W. Mack Elementary,Active,9/6/2005,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.mackes-lausd-ca.schoolloop.com,34.026505,-118.293727,10/5/2022,3020 South Catalina St.,Los Angeles,CA,90007-2921,3020 South Catalina St.,Los Angeles,CA,90007-2921,(323) 730-7620,No Data,(323) 373-9655,No Data,Juana Aguilar,No Data,No Data,jxp9933@lausd.net
School,19647336061535,03202,No Data,Los Angeles,Los Angeles Unified,"Johnnie Cochran, Jr., Middle",Active,7/1/1926,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.cochranms.com,34.042965,-118.327345,2/9/2023,4066 West Johnnie Cochran Vista,Los Angeles,CA,90019-6025,4066 West Johnnie Cochran Vista,Los Angeles,CA,90019-6025,(323) 730-4300,No Data,(323) 733-9106,No Data,Soraya Drew,No Data,No Data,soraya.drew@lausd.net
School,19647331934454,03109,No Data,Los Angeles,Los Angeles Unified,Jordan High,Active,7/1/1925,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,N,N,Y,N,www.jhs-lausd-ca.schoolloop.com,33.943161,-118.231291,2/9/2023,2265 East 103rd St.,Los Angeles,CA,90002-3132,2265 East 103rd St.,Los Angeles,CA,90002-3132,(323) 568-4100,No Data,(323) 249-4709,No Data,Alex Kim,No Data,No Data,atk0680@lausd.net
School,19647336061501,03129,No Data,Los Angeles,Los Angeles Unified,Joseph Le Conte Middle,Active,7/1/1922,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,Y,N,Y,N,www.lecontems.net,34.094665,-118.317894,2/9/2023,1316 North Bronson Ave.,Hollywood,CA,90028-8415,1316 North Bronson Ave.,Hollywood,CA,90028-8415,(323) 308-1700,No Data,(323) 856-3053,No Data,Eduardo Duran,No Data,No Data,exd8386@lausd.net
School,19647330122176,12632,No Data,Los Angeles,Los Angeles Unified,Judith F. Baca Arts Academy,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,Y,https://bacaartsacademy-lausd-ca.schoolloop.com,33.956325,-118.246015,10/5/2022,1536 East 89th St.,Los Angeles,CA,90002-1316,1536 East 89th St.,Los Angeles,CA,90002-1316,(323) 826-3560,No Data,(323) 589-1068,No Data,Tracye McWhorter,No Data,No Data,tcm1239@lausd.net
School,19647330122192,12724,No Data,Los Angeles,Los Angeles Unified,Julie Korenstein Elementary,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,No Data,34.209394,-118.394275,2/9/2023,7650 Ben Ave.,North Hollywood,CA,91605-2728,7650 Ben Ave.,North Hollywood,CA,91605-2728,(818) 255-4140,No Data,(818) 765-5381,No Data,Oliver Ramirez,No Data,No Data,orami5@lausd.net
School,19647336017693,03111,No Data,Los Angeles,Los Angeles Unified,Justice Street Academy Charter,Active,7/1/1959,No Data,Y,1487,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.justicestreetacademy.com,34.216099,-118.635473,2/9/2023,23350 Justice St.,West Hills,CA,91304-4402,23350 Justice St.,West Hills,CA,91304-4402,(818) 346-4388,No Data,(818) 346-4649,No Data,Cynthia Hernandez,No Data,No Data,clh2104@lausd.net
School,19647330135707,14113,No Data,Los Angeles,Los Angeles Unified,Katherine Johnson STEM Academy,Active,8/15/2017,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,http://kjstemacademy.org,33.957938,-118.426753,2/9/2023,8701 Parkhill Dr.,Los Angeles,CA,90045-3437,8701 Parkhill Dr.,Los Angeles,CA,90045-3437,(323) 673-1230,No Data,No Data,No Data,Kyle Hunsberger,No Data,No Data,kmh8583@lausd.net
School,19647336017701,03113,No Data,Los Angeles,Los Angeles Unified,Kenter Canyon Elementary Charter,Active,7/1/1955,No Data,Y,0227,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,http://kentercanyon.org,34.070178,-118.488522,2/9/2023,645 North Kenter Ave.,Los Angeles,CA,90049-1946,645 North Kenter Ave.,Los Angeles,CA,90049-1946,(310) 472-5918,No Data,(310) 472-9738,No Data,Irina Sugar,No Data,No Data,irina.sugar@lausd.net
School,19647336017719,03114,No Data,Los Angeles,Los Angeles Unified,Kentwood Elementary,Active,7/1/1945,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,No Data,33.964052,-118.404367,2/9/2023,8401 Emerson Ave.,Los Angeles,CA,90045-2890,8401 Emerson Ave.,Los Angeles,CA,90045-2890,(310) 670-8977,No Data,(310) 670-6957,No Data,Helene Von Schreiber-Morgan,No Data,No Data,helene.vonschreiber@lausd.net
School,19647336017727,03115,No Data,Los Angeles,Los Angeles Unified,Kester Avenue Elementary,Active,7/1/1951,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,Y,N,Y,N,www.lausd.k12.ca.us/kester_el,34.167628,-118.457506,2/9/2023,5353 Kester Ave.,Van Nuys,CA,91411-4022,5353 Kester Ave.,Van Nuys,CA,91411-4022,(818) 787-6751,No Data,(818) 787-5480,No Data,Kristine McIntire,No Data,No Data,kmcintir@lausd.net
School,19647330109405,10885,No Data,Los Angeles,Los Angeles Unified,Kingsley Elementary,Active,9/6/2005,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.kingsleyelementary.org,34.091894,-118.302527,11/1/2022,5200 West Virginia Ave.,Los Angeles,CA,90029-1212,5200 West Virginia Ave.,Los Angeles,CA,90029-1212,(323) 644-7700,No Data,(323) 913-3360,No Data,Jo Ann Yun,No Data,No Data,jxy5062@lausd.net
School,19647330128512,13691,0602384,Los Angeles,Los Angeles Unified,KIPP Academy of Innovation,Active,8/12/2014,No Data,Y,1586,Directly funded,Traditional,Intermediate/Middle Schools (Public),5,8,Not Virtual,N,N,Y,N,https://www.kippsocal.org/innovation/index,34.018603,-118.182184,2/9/2023,4240 East Olympic Blvd.,Los Angeles,CA,90023-3337,4240 East Olympic Blvd.,Los Angeles,CA,90023-3337,(323) 406-8000,No Data,(323) 406-8002,No Data,Christopher Rozario,No Data,No Data,crozario@kippsocal.org
School,19647330101444,11308,0601693,Los Angeles,Los Angeles Unified,KIPP Academy of Opportunity,Active,7/1/2003,No Data,Y,0530,Directly funded,Traditional,Intermediate/Middle Schools (Public),5,8,Not Virtual,N,N,Y,N,www.kippsocal.org/opportunity,33.961163,-118.282390,2/9/2023,8500 South Figueroa St.,Los Angeles,CA,90003-2752,8500 South Figueroa St.,Los Angeles,CA,90003-2752,(323) 778-0125,No Data,(323) 778-0162,No Data,John Coleman,No Data,No Data,jcoleman@kippla.org
School,19647330121707,12705,0601544,Los Angeles,Los Angeles Unified,KIPP Comienza Community Prep,Active,9/7/2010,No Data,Y,1196,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,www.kippsocal.org/comienza,33.981232,-118.223639,2/23/2023,6410 Rita Ave.,Huntington Park,CA,90255-4126,6410 Rita Ave.,Huntington Park,CA,90255-4126,(323) 886-2355,No Data,(323) 886-2356,No Data,Krystal Vega-Washington,No Data,No Data,kvega-washington@kippsocal.org
School,19647330135517,14108,0601920,Los Angeles,Los Angeles Unified,KIPP Corazon Academy,Active,8/15/2017,No Data,Y,1855,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,https://www.kippsocal.org/corazon,33.958247,-118.221550,3/17/2023,8616 Long Beach Blvd.,South Gate,CA,90280-4142,8616 Long Beach Blvd.,South Gate,CA,90280-4142,(323) 457-5051,No Data,(323) 457-5052,enrollmenthotline@kippla.org,Michelle Cornejo,No Data,No Data,mcornejo@kippsocal.org
School,19647330121699,12717,0602140,Los Angeles,Los Angeles Unified,KIPP Empower Academy,Active,8/18/2010,No Data,Y,1195,Directly funded,Traditional,Elementary Schools (Public),K,4,Not Virtual,N,N,Y,N,https://www.kippsocal.org/empower,33.961931,-118.282680,2/9/2023,8466 South Figueroa St.,Los Angeles,CA,90003-2729,8466 South Figueroa St.,Los Angeles,CA,90003-2729,(323) 750-2279,No Data,(323) 750-7902,No Data,Chinedu Udeh,No Data,No Data,cudeh@kippsocal.org
School,19647330120014,12536,0601883,Los Angeles,Los Angeles Unified,KIPP Endeavor College Preparatory Charter,Active,9/9/2009,No Data,Y,1094,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,www.kippsocal.org/endeavor,34.027019,-118.219579,2/9/2023,1263 South Soto St.,Los Angeles,CA,90023-2615,1263 South Soto St.,Los Angeles,CA,90023-2615,(323) 800-4125,No Data,(323) 843-9502,No Data,Margaret Estrada,No Data,No Data,marestrada@kippsocal.org
School,19647330141481,14626,0602577,Los Angeles,Los Angeles Unified,KIPP Generations Academy,Active,8/15/2022,No Data,Y,2079,Directly funded,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,http://kippsocal.org/generations,33.882118,-118.300491,3/13/2023,1415 West Gardena Blvd.,Gardena,CA,90247-4712,1415 West Gardena Blvd.,Gardena,CA,90247,(213) 489-4461,No Data,No Data,kippcharters@kippsocal.org,Tricia Dong,(323) 516-2351,No Data,tdong@kippsocal.org
School,19647330131771,13883,0601791,Los Angeles,Los Angeles Unified,KIPP Ignite Academy,Active,8/10/2015,No Data,Y,1720,Directly funded,Traditional,Elementary Schools (Public),K,4,Not Virtual,N,N,Y,N,https://www.kippsocal.org/ignite/index,33.953599,-118.256092,2/9/2023,9110 South Central Ave.,Los Angeles,CA,90002-1743,9110 South Central Ave.,Los Angeles,CA,90002-1743,(323) 486-6402,No Data,(323) 486-6403,No Data,Danielle Johnson,No Data,No Data,djohnson@kippsocal.org
School,19647330127670,13657,0602142,Los Angeles,Los Angeles Unified,KIPP Iluminar Academy,Active,8/12/2013,No Data,Y,1508,Directly funded,Traditional,Elementary Schools (Public),K,4,Not Virtual,N,N,Y,N,https://www.kippsocal.org/iluminar/index,34.040184,-118.161310,2/9/2023,4800 East Cesar Chavez Ave.,Los Angeles,CA,90022-1307,4800 East Cesar Chavez Ave.,Los Angeles,CA,90022-1307,(323) 800-5218,No Data,(323) 800-5219,No Data,Tania Hernandez,No Data,No Data,thernandez@kippsocal.org
